Pos/x,Pos/y,Pos/z,Node/id
3688.0,914.0,825.0,2570
8860.0,5845.0,4764.0,2571
8812.0,570.0,2277.0,2572
4460.0,9425.0,149.0,2573
9869.0,603.0,1701.0,2574
6692.0,5205.0,2689.0,2575
350.0,9435.0,6414.0,2576
5057.0,4877.0,7256.0,2577
4572.0,9123.0,9689.0,2578
1110.0,1632.0,850.0,2579
9084.0,8853.0,9787.0,2580
5433.0,3638.0,9039.0,2581
9251.0,9952.0,4190.0,2582
278.0,7443.0,3707.0,2583
2733.0,6549.0,2616.0,2584
8727.0,4744.0,4139.0,2585
4267.0,6436.0,7043.0,2586
8201.0,545.0,1187.0,2587
9866.0,3606.0,4902.0,2588
7696.0,506.0,2732.0,2589
8552.0,5491.0,3320.0,2590
350.0,1834.0,4370.0,2591
4255.0,1489.0,3591.0,2592
4460.0,3178.0,4921.0,2593
6121.0,83.0,8826.0,2594
6673.0,9587.0,7244.0,2595
3612.0,2108.0,5576.0,2596
2519.0,1252.0,1357.0,2597
8159.0,7487.0,3341.0,2598
9610.0,8018.0,1212.0,2599
9259.0,7935.0,7878.0,2600
4261.0,4530.0,8904.0,2601
1403.0,3367.0,9727.0,2602
551.0,6345.0,1290.0,2603
7749.0,9272.0,2568.0,2604
7430.0,4122.0,4953.0,2605
5774.0,611.0,1779.0,2606
2807.0,1723.0,2890.0,2607
2272.0,9898.0,9740.0,2608
4970.0,5626.0,1382.0,2609
7693.0,8909.0,7622.0,2610
5194.0,9742.0,4444.0,2611
8041.0,9306.0,480.0,2612
4012.0,8130.0,4104.0,2613
7827.0,466.0,6256.0,2614
2649.0,4464.0,2814.0,2615
8578.0,8935.0,8719.0,2616
3524.0,6412.0,7433.0,2617
4281.0,2071.0,2281.0,2618
7725.0,6989.0,1038.0,2619
4652.0,4852.0,4080.0,2620
9353.0,7492.0,9403.0,2621
3204.0,4451.0,7574.0,2622
1008.0,6885.0,2939.0,2623
9959.0,5639.0,4120.0,2624
6601.0,2501.0,5505.0,2625
3436.0,9536.0,3522.0,2626
8878.0,2990.0,3392.0,2627
686.0,4826.0,7447.0,2628
6333.0,1866.0,4126.0,2629
6765.0,3741.0,2791.0,2630
1737.0,9008.0,3700.0,2631
9884.0,3483.0,8666.0,2632
130.0,2013.0,1758.0,2633
4775.0,2338.0,5383.0,2634
3225.0,5329.0,7872.0,2635
1373.0,8690.0,1446.0,2636
8664.0,3134.0,6441.0,2637
8756.0,9328.0,7904.0,2638
5176.0,7611.0,5543.0,2639
4454.0,7978.0,5091.0,2640
1453.0,5512.0,6627.0,2641
5624.0,8530.0,1263.0,2642
1738.0,5551.0,5600.0,2643
5613.0,6035.0,7255.0,2644
3182.0,9115.0,2982.0,2645
7452.0,895.0,3039.0,2646
6840.0,3654.0,5980.0,2647
2832.0,6375.0,7077.0,2648
3272.0,1473.0,1357.0,2649
3937.0,8180.0,1858.0,2650
9646.0,5500.0,9352.0,2651
4117.0,8931.0,7721.0,2652
5905.0,7319.0,6156.0,2653
2613.0,5312.0,7083.0,2654
1687.0,1995.0,9090.0,2655
47.0,5122.0,4363.0,2656
3064.0,1026.0,6193.0,2657
2539.0,5234.0,3638.0,2658
5432.0,882.0,2970.0,2659
2302.0,4038.0,2803.0,2660
9147.0,4572.0,2323.0,2661
2017.0,904.0,1014.0,2662
3609.0,8695.0,5273.0,2663
8356.0,2202.0,976.0,2664
4622.0,8006.0,3878.0,2665
8872.0,3795.0,7319.0,2666
2082.0,2024.0,8348.0,2667
7061.0,8544.0,3289.0,2668
642.0,1052.0,3411.0,2669
1283.0,2603.0,4254.0,2670
1611.0,4769.0,2224.0,2671
4129.0,8076.0,2322.0,2672
7017.0,2104.0,8443.0,2673
7466.0,7689.0,4215.0,2674
486.0,5922.0,5317.0,2675
8834.0,1920.0,9476.0,2676
4380.0,6795.0,7497.0,2677
82.0,3683.0,1872.0,2678
1721.0,8859.0,8279.0,2679
8871.0,9280.0,663.0,2680
8244.0,2928.0,3951.0,2681
8173.0,8932.0,2605.0,2682
9249.0,3019.0,8903.0,2683
6833.0,3606.0,7231.0,2684
7688.0,914.0,698.0,2685
7731.0,1285.0,3126.0,2686
1154.0,461.0,1063.0,2687
9061.0,6854.0,4342.0,2688
5445.0,2150.0,9829.0,2689
5030.0,2182.0,794.0,2690
7136.0,9250.0,9080.0,2691
337.0,4191.0,9554.0,2692
7952.0,4046.0,2728.0,2693
5650.0,9661.0,923.0,2694
6384.0,9088.0,8215.0,2695
1272.0,3224.0,2792.0,2696
1353.0,927.0,3174.0,2697
4972.0,5407.0,7338.0,2698
5324.0,3989.0,3281.0,2699
419.0,2028.0,3663.0,2700
9899.0,5103.0,9668.0,2701
2511.0,3883.0,9325.0,2702
2602.0,6088.0,3863.0,2703
8662.0,4208.0,9848.0,2704
1335.0,776.0,8112.0,2705
266.0,8897.0,8391.0,2706
548.0,6420.0,2951.0,2707
486.0,9973.0,9104.0,2708
7458.0,5154.0,5802.0,2709
9787.0,2634.0,3246.0,2710
8913.0,1912.0,8153.0,2711
105.0,3640.0,6649.0,2712
9723.0,9462.0,6628.0,2713
4693.0,7698.0,718.0,2714
3701.0,6092.0,1742.0,2715
2221.0,3784.0,8097.0,2716
7934.0,9834.0,5300.0,2717
2186.0,1399.0,4439.0,2718
6573.0,6897.0,1392.0,2719
1689.0,9657.0,6724.0,2720
744.0,2351.0,3744.0,2721
3892.0,1561.0,581.0,2722
6278.0,4521.0,330.0,2723
9071.0,3645.0,8553.0,2724
9894.0,976.0,204.0,2725
2111.0,6411.0,631.0,2726
5665.0,8079.0,3840.0,2727
908.0,4794.0,3469.0,2728
1951.0,5695.0,1476.0,2729
7588.0,4934.0,7109.0,2730
7369.0,5689.0,7163.0,2731
8230.0,5655.0,2157.0,2732
3772.0,9034.0,1137.0,2733
8518.0,383.0,7465.0,2734
5142.0,7672.0,5595.0,2735
7295.0,4963.0,6367.0,2736
4869.0,4457.0,8143.0,2737
6829.0,6144.0,5622.0,2738
936.0,1559.0,2347.0,2739
3874.0,7869.0,244.0,2740
7938.0,4994.0,7391.0,2741
896.0,5897.0,7372.0,2742
9291.0,1685.0,7051.0,2743
3972.0,7484.0,1493.0,2744
733.0,4620.0,842.0,2745
4394.0,2400.0,4985.0,2746
9974.0,8363.0,8602.0,2747
3443.0,6270.0,3521.0,2748
5832.0,5951.0,9707.0,2749
4859.0,534.0,8676.0,2750
9347.0,205.0,1662.0,2751
275.0,7384.0,3294.0,2752
8384.0,6282.0,7198.0,2753
1634.0,7473.0,8232.0,2754
4415.0,2269.0,3780.0,2755
3371.0,1154.0,1093.0,2756
6132.0,7313.0,6439.0,2757
1388.0,3721.0,7077.0,2758
4643.0,255.0,3712.0,2759
2950.0,7773.0,5204.0,2760
5890.0,8994.0,2025.0,2761
4192.0,3320.0,9785.0,2762
1491.0,1918.0,7060.0,2763
1244.0,9668.0,1198.0,2764
5734.0,6553.0,7052.0,2765
3878.0,3192.0,4553.0,2766
9694.0,4761.0,7150.0,2767
136.0,5856.0,9095.0,2768
8719.0,6093.0,7320.0,2769
6523.0,3854.0,132.0,2770
8154.0,4507.0,9310.0,2771
240.0,6990.0,2735.0,2772
12.0,4219.0,3636.0,2773
2607.0,4664.0,6859.0,2774
1345.0,1609.0,628.0,2775
6047.0,9787.0,2405.0,2776
3935.0,5911.0,5996.0,2777
732.0,8810.0,1114.0,2778
5378.0,431.0,109.0,2779
4516.0,1470.0,726.0,2780
8566.0,3611.0,1831.0,2781
3586.0,8817.0,9853.0,2782
189.0,5572.0,3509.0,2783
2978.0,332.0,2216.0,2784
7896.0,2803.0,5501.0,2785
5331.0,2412.0,9572.0,2786
4389.0,47.0,7685.0,2787
2832.0,5190.0,4246.0,2788
6007.0,5124.0,6955.0,2789
5453.0,1139.0,3515.0,2790
3433.0,3720.0,4107.0,2791
971.0,5460.0,8714.0,2792
956.0,760.0,2532.0,2793
5920.0,9130.0,8932.0,2794
1448.0,3831.0,8182.0,2795
706.0,2679.0,5683.0,2796
7725.0,6197.0,4131.0,2797
7906.0,7463.0,897.0,2798
7939.0,1057.0,9630.0,2799
610.0,4016.0,6673.0,2800
858.0,3712.0,8333.0,2801
6107.0,1274.0,7310.0,2802
2975.0,8766.0,9272.0,2803
8954.0,3701.0,912.0,2804
8046.0,8550.0,244.0,2805
3805.0,6483.0,4221.0,2806
4832.0,7207.0,954.0,2807
897.0,8048.0,3946.0,2808
3528.0,3108.0,3382.0,2809
6919.0,609.0,5155.0,2810
5753.0,8031.0,1008.0,2811
6563.0,7223.0,3007.0,2812
8100.0,9968.0,1485.0,2813
7188.0,8305.0,6782.0,2814
5428.0,3091.0,5567.0,2815
3056.0,1727.0,8502.0,2816
1778.0,4935.0,4703.0,2817
7659.0,6250.0,7480.0,2818
9237.0,9268.0,5503.0,2819
6131.0,9456.0,6642.0,2820
8277.0,5010.0,812.0,2821
4000.0,187.0,7531.0,2822
1706.0,2021.0,9185.0,2823
2856.0,1095.0,184.0,2824
1710.0,3356.0,7247.0,2825
2119.0,4331.0,4357.0,2826
6646.0,3638.0,6133.0,2827
4655.0,8933.0,6180.0,2828
3722.0,2434.0,8984.0,2829
1098.0,8097.0,2695.0,2830
6281.0,5648.0,5782.0,2831
5665.0,278.0,8.0,2832
9155.0,9816.0,1580.0,2833
8715.0,9891.0,4021.0,2834
557.0,316.0,3886.0,2835
6469.0,9225.0,5616.0,2836
7289.0,6841.0,5670.0,2837
2838.0,3709.0,6403.0,2838
2312.0,6536.0,8773.0,2839
4200.0,9026.0,5823.0,2840
8787.0,2207.0,163.0,2841
3102.0,2246.0,8905.0,2842
363.0,8912.0,5951.0,2843
4884.0,5696.0,5627.0,2844
8882.0,1793.0,2958.0,2845
7659.0,7796.0,8824.0,2846
6472.0,9483.0,3493.0,2847
538.0,8790.0,9602.0,2848
5589.0,6997.0,1143.0,2849
6687.0,1600.0,4666.0,2850
7386.0,694.0,8765.0,2851
5557.0,6443.0,883.0,2852
721.0,5507.0,9435.0,2853
2070.0,1430.0,8923.0,2854
4110.0,6516.0,2791.0,2855
6265.0,421.0,4477.0,2856
9374.0,2870.0,4145.0,2857
8654.0,8580.0,6621.0,2858
1369.0,5418.0,5098.0,2859
1486.0,594.0,6216.0,2860
6079.0,4416.0,8991.0,2861
7318.0,7520.0,8328.0,2862
6853.0,3476.0,7737.0,2863
1855.0,2790.0,4854.0,2864
9913.0,1237.0,9569.0,2865
6829.0,8756.0,2236.0,2866
8782.0,2178.0,1218.0,2867
7634.0,9289.0,6407.0,2868
9549.0,900.0,9667.0,2869
7443.0,6540.0,6649.0,2870
8693.0,3197.0,8062.0,2871
2691.0,9450.0,3165.0,2872
9434.0,9056.0,2739.0,2873
7747.0,5572.0,9117.0,2874
3726.0,7400.0,2156.0,2875
126.0,5370.0,7349.0,2876
5313.0,1770.0,781.0,2877
2370.0,7141.0,6750.0,2878
4944.0,1234.0,71.0,2879
3816.0,2574.0,7324.0,2880
9284.0,6389.0,9529.0,2881
9982.0,6604.0,411.0,2882
3812.0,725.0,602.0,2883
4623.0,171.0,980.0,2884
7507.0,2351.0,6735.0,2885
9097.0,5703.0,4304.0,2886
1542.0,6030.0,8720.0,2887
7093.0,4645.0,7661.0,2888
9049.0,2068.0,3088.0,2889
7552.0,776.0,341.0,2890
1986.0,3550.0,8180.0,2891
7799.0,1163.0,6191.0,2892
9346.0,1406.0,1009.0,2893
1321.0,1922.0,477.0,2894
1165.0,7078.0,2386.0,2895
506.0,9277.0,8337.0,2896
841.0,4345.0,1011.0,2897
150.0,7619.0,291.0,2898
5262.0,7995.0,7074.0,2899
3893.0,7260.0,6716.0,2900
7855.0,4030.0,4400.0,2901
5738.0,6096.0,304.0,2902
8136.0,8648.0,7892.0,2903
9581.0,7926.0,9702.0,2904
3560.0,6419.0,7469.0,2905
5268.0,2681.0,4295.0,2906
8243.0,1922.0,9238.0,2907
9034.0,6526.0,9718.0,2908
9891.0,851.0,6137.0,2909
7825.0,3755.0,9756.0,2910
7130.0,4988.0,9684.0,2911
597.0,1696.0,1008.0,2912
8168.0,9361.0,1292.0,2913
6125.0,5114.0,1805.0,2914
1169.0,9784.0,5336.0,2915
639.0,3523.0,280.0,2916
2188.0,9348.0,2316.0,2917
2830.0,2390.0,6288.0,2918
2620.0,8469.0,1277.0,2919
5271.0,7380.0,1796.0,2920
7859.0,4927.0,9208.0,2921
6045.0,3640.0,278.0,2922
729.0,6413.0,1056.0,2923
5240.0,7044.0,3950.0,2924
3636.0,113.0,1722.0,2925
8099.0,6897.0,6215.0,2926
6430.0,5776.0,6926.0,2927
8945.0,6461.0,6155.0,2928
5586.0,8164.0,8505.0,2929
202.0,5876.0,5243.0,2930
9158.0,4057.0,7116.0,2931
5255.0,1859.0,9334.0,2932
5974.0,3630.0,707.0,2933
1091.0,5238.0,7116.0,2934
7156.0,8331.0,4441.0,2935
786.0,2319.0,9997.0,2936
8344.0,3681.0,3244.0,2937
5694.0,930.0,6920.0,2938
763.0,2696.0,4436.0,2939
6594.0,9713.0,8787.0,2940
5736.0,1978.0,2767.0,2941
280.0,7133.0,1055.0,2942
4170.0,6360.0,9657.0,2943
1638.0,2410.0,2401.0,2944
3705.0,3942.0,2910.0,2945
9690.0,1749.0,8324.0,2946
4079.0,8323.0,9530.0,2947
1619.0,7792.0,2805.0,2948
7472.0,7252.0,5910.0,2949
8794.0,9381.0,7126.0,2950
7013.0,1288.0,1729.0,2951
6471.0,6675.0,7984.0,2952
5723.0,8090.0,9901.0,2953
8683.0,7181.0,1395.0,2954
4252.0,395.0,8868.0,2955
7045.0,2072.0,9214.0,2956
4164.0,8609.0,9703.0,2957
5028.0,8272.0,9972.0,2958
2681.0,8659.0,9066.0,2959
6471.0,2118.0,3687.0,2960
9708.0,3858.0,4114.0,2961
1684.0,1172.0,7342.0,2962
6646.0,7449.0,653.0,2963
5262.0,7697.0,2633.0,2964
5263.0,1849.0,8156.0,2965
46.0,1742.0,47.0,2966
9256.0,7666.0,5453.0,2967
9574.0,5736.0,9627.0,2968
7239.0,2102.0,1794.0,2969
236.0,4686.0,5869.0,2970
6242.0,6717.0,1846.0,2971
314.0,3089.0,2214.0,2972
5636.0,3403.0,2197.0,2973
2523.0,4695.0,2540.0,2974
8653.0,6133.0,3411.0,2975
1955.0,1617.0,3136.0,2976
6050.0,6026.0,2999.0,2977
3577.0,7991.0,7293.0,2978
3125.0,354.0,4661.0,2979
8680.0,9148.0,9508.0,2980
8803.0,1268.0,5011.0,2981
4703.0,3554.0,5158.0,2982
4976.0,229.0,6666.0,2983
7994.0,7590.0,3809.0,2984
4097.0,1048.0,4619.0,2985
3454.0,1002.0,2200.0,2986
3165.0,1029.0,8816.0,2987
8344.0,685.0,5784.0,2988
5589.0,336.0,9726.0,2989
9522.0,2930.0,4266.0,2990
93.0,8000.0,4995.0,2991
3981.0,5494.0,9986.0,2992
7537.0,5792.0,5942.0,2993
6213.0,4047.0,567.0,2994
5266.0,8857.0,6422.0,2995
9638.0,5268.0,1562.0,2996
510.0,6837.0,9905.0,2997
4914.0,4827.0,9497.0,2998
9164.0,2905.0,5039.0,2999
1534.0,7764.0,3667.0,3000
8755.0,684.0,7326.0,3001
9610.0,55.0,347.0,3002
1342.0,2986.0,8094.0,3003
5093.0,1889.0,1854.0,3004
7126.0,2982.0,1852.0,3005
6408.0,5788.0,7165.0,3006
6612.0,6877.0,6050.0,3007
4111.0,846.0,2184.0,3008
7094.0,6555.0,2571.0,3009
9417.0,9361.0,7133.0,3010
1770.0,7570.0,2772.0,3011
6440.0,8636.0,8189.0,3012
926.0,1285.0,5327.0,3013
9712.0,8983.0,1067.0,3014
1715.0,6382.0,4251.0,3015
5731.0,2832.0,4853.0,3016
8145.0,4410.0,1254.0,3017
2767.0,2062.0,5866.0,3018
7810.0,4975.0,3513.0,3019
6623.0,5395.0,8161.0,3020
9329.0,5542.0,1899.0,3021
1978.0,7868.0,9629.0,3022
5140.0,5958.0,7754.0,3023
3061.0,4131.0,420.0,3024
9780.0,2282.0,7632.0,3025
963.0,2238.0,9522.0,3026
1734.0,2868.0,3837.0,3027
9256.0,2162.0,4126.0,3028
378.0,2283.0,1470.0,3029
3285.0,4495.0,3346.0,3030
9141.0,4299.0,4528.0,3031
7892.0,3420.0,3622.0,3032
8927.0,1611.0,133.0,3033
6942.0,7827.0,3167.0,3034
2166.0,5804.0,6737.0,3035
3119.0,131.0,4591.0,3036
6070.0,6873.0,7188.0,3037
9136.0,8229.0,1253.0,3038
5054.0,1622.0,5180.0,3039
7170.0,1473.0,6555.0,3040
5737.0,881.0,9672.0,3041
3366.0,1930.0,9510.0,3042
2372.0,9446.0,5155.0,3043
4741.0,3196.0,3765.0,3044
5460.0,3495.0,3658.0,3045
694.0,2178.0,6052.0,3046
6783.0,9763.0,1309.0,3047
1229.0,3838.0,549.0,3048
1533.0,4561.0,1089.0,3049
1427.0,4602.0,8762.0,3050
6795.0,9580.0,5379.0,3051
3319.0,7880.0,1794.0,3052
4220.0,1469.0,763.0,3053
8942.0,1127.0,529.0,3054
2899.0,9959.0,8315.0,3055
9506.0,8123.0,3510.0,3056
5946.0,2505.0,8064.0,3057
4588.0,9401.0,8451.0,3058
4079.0,6830.0,2709.0,3059
3900.0,7905.0,3067.0,3060
5395.0,2891.0,769.0,3061
4656.0,8332.0,3810.0,3062
4310.0,604.0,7263.0,3063
3194.0,6427.0,791.0,3064
222.0,9299.0,9953.0,3065
8080.0,1956.0,2741.0,3066
9229.0,6751.0,6332.0,3067
9391.0,8367.0,6093.0,3068
3439.0,7188.0,9560.0,3069
3621.0,540.0,3233.0,3070
9418.0,2568.0,1475.0,3071
4805.0,5152.0,7554.0,3072
2207.0,5093.0,8460.0,3073
4314.0,9442.0,3407.0,3074
921.0,2025.0,6885.0,3075
9741.0,6748.0,4542.0,3076
9548.0,8740.0,2787.0,3077
8943.0,5559.0,2558.0,3078
9078.0,4582.0,4841.0,3079
360.0,4810.0,3963.0,3080
3895.0,4054.0,5676.0,3081
2300.0,6049.0,1939.0,3082
2490.0,21.0,4903.0,3083
1791.0,8095.0,9573.0,3084
6383.0,1904.0,3693.0,3085
8033.0,6693.0,5363.0,3086
7721.0,772.0,7521.0,3087
7455.0,4670.0,1306.0,3088
4029.0,5413.0,1782.0,3089
8151.0,87.0,5002.0,3090
313.0,5920.0,403.0,3091
4010.0,2792.0,6391.0,3092
4522.0,4754.0,4108.0,3093
9475.0,4083.0,193.0,3094
9366.0,9507.0,6139.0,3095
4150.0,9341.0,8862.0,3096
2938.0,9357.0,3225.0,3097
7937.0,6058.0,653.0,3098
5570.0,3381.0,7577.0,3099
9011.0,2433.0,4153.0,3100
996.0,8565.0,8218.0,3101
5502.0,6483.0,6214.0,3102
8492.0,7698.0,2469.0,3103
2258.0,8663.0,6431.0,3104
6092.0,9469.0,3019.0,3105
2306.0,3236.0,8366.0,3106
2622.0,8252.0,3660.0,3107
3098.0,1314.0,9590.0,3108
2947.0,6734.0,1097.0,3109
1017.0,6343.0,2608.0,3110
4477.0,5878.0,4482.0,3111
8951.0,5404.0,2946.0,3112
1296.0,9814.0,9475.0,3113
6956.0,2666.0,4306.0,3114
9573.0,5511.0,3246.0,3115
1825.0,5842.0,4633.0,3116
2401.0,3489.0,5932.0,3117
5164.0,8249.0,1965.0,3118
6772.0,8038.0,7615.0,3119
8949.0,8814.0,527.0,3120
582.0,5981.0,1295.0,3121
2720.0,9741.0,4012.0,3122
6270.0,9537.0,4732.0,3123
6308.0,259.0,8920.0,3124
186.0,3325.0,7187.0,3125
6136.0,5361.0,7723.0,3126
8377.0,8754.0,6874.0,3127
170.0,9020.0,537.0,3128
6092.0,6464.0,2932.0,3129
780.0,5861.0,8498.0,3130
8190.0,3338.0,7053.0,3131
7201.0,9619.0,7922.0,3132
3985.0,2008.0,4397.0,3133
6576.0,3455.0,6270.0,3134
93.0,6337.0,8156.0,3135
6507.0,6657.0,3282.0,3136
7430.0,1553.0,1769.0,3137
5181.0,1594.0,1295.0,3138
7080.0,391.0,6764.0,3139
8352.0,5046.0,8796.0,3140
2663.0,491.0,9887.0,3141
7606.0,98.0,7246.0,3142
6582.0,8675.0,152.0,3143
7996.0,1717.0,4302.0,3144
7051.0,7680.0,689.0,3145
9256.0,2639.0,8923.0,3146
5217.0,4280.0,167.0,3147
6200.0,9577.0,8153.0,3148
7864.0,1365.0,8095.0,3149
9903.0,9719.0,4609.0,3150
9870.0,7814.0,99.0,3151
9495.0,6898.0,5450.0,3152
2881.0,3220.0,2710.0,3153
8673.0,7194.0,2022.0,3154
9453.0,56.0,5865.0,3155
7096.0,7384.0,692.0,3156
718.0,304.0,7624.0,3157
6238.0,7073.0,5697.0,3158
6348.0,4094.0,312.0,3159
1740.0,8357.0,7391.0,3160
7259.0,7572.0,630.0,3161
7023.0,8407.0,3795.0,3162
5868.0,7434.0,4144.0,3163
8632.0,2068.0,8577.0,3164
724.0,6491.0,5164.0,3165
7875.0,6965.0,4943.0,3166
9578.0,6565.0,6012.0,3167
4021.0,7409.0,3776.0,3168
2105.0,9038.0,873.0,3169
5328.0,2095.0,7191.0,3170
8498.0,97.0,9302.0,3171
6321.0,6506.0,859.0,3172
2077.0,6306.0,4932.0,3173
3735.0,4221.0,9213.0,3174
9279.0,8391.0,4243.0,3175
358.0,5880.0,3380.0,3176
8176.0,9663.0,7713.0,3177
5743.0,1120.0,7552.0,3178
7374.0,3092.0,1694.0,3179
3155.0,4373.0,5101.0,3180
4213.0,9890.0,8727.0,3181
7030.0,8404.0,9915.0,3182
8323.0,4423.0,3228.0,3183
7939.0,1156.0,4522.0,3184
2976.0,8303.0,1453.0,3185
5657.0,8112.0,5625.0,3186
6370.0,3316.0,6716.0,3187
4970.0,4700.0,2610.0,3188
591.0,4558.0,7563.0,3189
4166.0,2326.0,928.0,3190
8775.0,8704.0,9552.0,3191
1728.0,5215.0,3981.0,3192
2608.0,8366.0,8087.0,3193
8809.0,2052.0,7186.0,3194
4927.0,6984.0,7044.0,3195
8664.0,2437.0,655.0,3196
5783.0,2702.0,851.0,3197
3507.0,3383.0,8499.0,3198
6998.0,7703.0,8308.0,3199
6108.0,9385.0,782.0,3200
1339.0,7171.0,942.0,3201
5042.0,3638.0,68.0,3202
5363.0,1054.0,2867.0,3203
808.0,7143.0,5295.0,3204
7986.0,3707.0,8637.0,3205
6466.0,3297.0,5128.0,3206
5639.0,2502.0,9134.0,3207
6158.0,6937.0,674.0,3208
775.0,7758.0,3659.0,3209
5670.0,7037.0,3797.0,3210
8057.0,6184.0,3109.0,3211
4787.0,4689.0,2717.0,3212
6021.0,1757.0,5279.0,3213
9469.0,3466.0,9144.0,3214
6978.0,6300.0,1699.0,3215
1877.0,3311.0,3584.0,3216
2273.0,7345.0,2414.0,3217
5821.0,452.0,6770.0,3218
4594.0,455.0,1017.0,3219
7271.0,6560.0,2207.0,3220
2556.0,3840.0,288.0,3221
3150.0,1052.0,4442.0,3222
9072.0,3092.0,2480.0,3223
971.0,6228.0,3514.0,3224
4838.0,8585.0,2633.0,3225
562.0,4118.0,9706.0,3226
5594.0,7420.0,8221.0,3227
5470.0,6163.0,2495.0,3228
981.0,6059.0,8497.0,3229
1636.0,1323.0,5369.0,3230
8575.0,2776.0,1147.0,3231
8831.0,7243.0,2598.0,3232
1095.0,4307.0,4646.0,3233
459.0,7259.0,1309.0,3234
9184.0,6097.0,2763.0,3235
9051.0,1053.0,2621.0,3236
8267.0,5667.0,3511.0,3237
9610.0,3322.0,4362.0,3238
8427.0,2874.0,77.0,3239
2391.0,8966.0,8622.0,3240
545.0,1963.0,5079.0,3241
3639.0,5316.0,5962.0,3242
5023.0,906.0,4888.0,3243
8131.0,8630.0,7251.0,3244
2258.0,432.0,7334.0,3245
1208.0,826.0,9553.0,3246
8646.0,452.0,9299.0,3247
9602.0,8135.0,7514.0,3248
6203.0,9621.0,1686.0,3249
3574.0,9047.0,6488.0,3250
4258.0,5460.0,6022.0,3251
989.0,9888.0,6742.0,3252
6673.0,98.0,5570.0,3253
1104.0,8097.0,1825.0,3254
5848.0,3114.0,6407.0,3255
5155.0,1504.0,7413.0,3256
2657.0,8280.0,2580.0,3257
9651.0,7097.0,5059.0,3258
4351.0,288.0,6548.0,3259
9891.0,4032.0,1787.0,3260
2181.0,4666.0,7788.0,3261
4329.0,7051.0,7360.0,3262
8968.0,17.0,3393.0,3263
2318.0,1514.0,6862.0,3264
160.0,3749.0,2681.0,3265
7992.0,5492.0,6882.0,3266
7915.0,1859.0,3038.0,3267
9810.0,6323.0,6148.0,3268
2974.0,8942.0,3654.0,3269
2236.0,5160.0,2173.0,3270
5483.0,6853.0,8598.0,3271
8529.0,2515.0,6426.0,3272
6458.0,1597.0,6477.0,3273
110.0,9300.0,3758.0,3274
4937.0,1197.0,9818.0,3275
1295.0,2685.0,6689.0,3276
1459.0,977.0,774.0,3277
3169.0,8839.0,6951.0,3278
9020.0,7042.0,2852.0,3279
8876.0,5386.0,6025.0,3280
9096.0,3688.0,9718.0,3281
41.0,136.0,9539.0,3282
9208.0,9376.0,2946.0,3283
5513.0,640.0,7483.0,3284
9115.0,9171.0,7942.0,3285
1091.0,5717.0,8498.0,3286
3837.0,3498.0,6324.0,3287
6042.0,8552.0,6672.0,3288
2923.0,545.0,5474.0,3289
2634.0,2556.0,8339.0,3290
1211.0,9981.0,4941.0,3291
4755.0,3803.0,8218.0,3292
5338.0,741.0,2127.0,3293
4279.0,8034.0,48.0,3294
5731.0,5955.0,5615.0,3295
3053.0,4547.0,4372.0,3296
6717.0,5369.0,2501.0,3297
4149.0,8220.0,4222.0,3298
2197.0,273.0,7750.0,3299
355.0,6183.0,6357.0,3300
3092.0,7859.0,6116.0,3301
2089.0,9531.0,9373.0,3302
1348.0,2660.0,8874.0,3303
5203.0,8509.0,7319.0,3304
6083.0,4159.0,5857.0,3305
2313.0,7985.0,8998.0,3306
1224.0,2576.0,1484.0,3307
9986.0,1347.0,3556.0,3308
9492.0,6717.0,2971.0,3309
3956.0,6449.0,5483.0,3310
9408.0,4163.0,8248.0,3311
5709.0,8496.0,6981.0,3312
6466.0,621.0,922.0,3313
6106.0,2946.0,1478.0,3314
524.0,8025.0,8974.0,3315
4075.0,9183.0,649.0,3316
5570.0,1150.0,2083.0,3317
5367.0,834.0,32.0,3318
5714.0,4486.0,8948.0,3319
7990.0,8692.0,9152.0,3320
8686.0,2760.0,5200.0,3321
1369.0,607.0,3697.0,3322
1375.0,8303.0,4386.0,3323
5807.0,7150.0,8430.0,3324
1752.0,1459.0,3331.0,3325
9036.0,1992.0,3048.0,3326
5632.0,6562.0,4473.0,3327
9407.0,6516.0,4711.0,3328
9653.0,807.0,6990.0,3329
9556.0,2988.0,6585.0,3330
1321.0,9099.0,292.0,3331
2943.0,2176.0,6036.0,3332
7384.0,5271.0,371.0,3333
2853.0,4201.0,1329.0,3334
8797.0,8230.0,1359.0,3335
8935.0,2683.0,3043.0,3336
1749.0,5862.0,3532.0,3337
8287.0,1269.0,4068.0,3338
1596.0,153.0,7833.0,3339
2953.0,442.0,362.0,3340
1042.0,4721.0,3342.0,3341
3216.0,2971.0,3387.0,3342
1837.0,8780.0,3759.0,3343
2844.0,1206.0,9232.0,3344
4049.0,5944.0,9498.0,3345
1049.0,5458.0,8665.0,3346
4527.0,2599.0,4009.0,3347
1993.0,5941.0,3378.0,3348
6909.0,5571.0,9196.0,3349
6639.0,2773.0,2262.0,3350
5003.0,6918.0,5671.0,3351
6044.0,6062.0,6126.0,3352
6481.0,6312.0,2876.0,3353
5542.0,2714.0,5823.0,3354
5934.0,2121.0,4149.0,3355
2831.0,7282.0,6678.0,3356
3782.0,8144.0,5987.0,3357
28.0,7103.0,8479.0,3358
7523.0,4397.0,5366.0,3359
